Date,Ticker,Price
20100408,CMS,15.87
20100409,CMS,15.77
20100412,CMS,15.91
20100413,CMS,16.02
20100414,CMS,15.93
20100415,CMS,15.88
20100416,CMS,15.82
20100419,CMS,15.67
20100420,CMS,15.86
20100421,CMS,15.82
20100422,CMS,15.72
20100423,CMS,15.9
20100426,CMS,16.46
20100427,CMS,16.5
20100428,CMS,16.2
20100429,CMS,16.4
20100430,CMS,16.37
20100503,CMS,16.29
20100504,CMS,16.36
20100505,CMS,15.84
20100506,CMS,15.61
20100507,CMS,15.32
20100510,CMS,15.58
20100511,CMS,15.34
20100512,CMS,15.43
20100513,CMS,15.69
20100514,CMS,15.57
20100517,CMS,15.57
20100518,CMS,15.68
20100519,CMS,15.35
20100520,CMS,14.9
20100521,CMS,14.54
20100524,CMS,14.68
20100525,CMS,14.345
20100526,CMS,14.47
20100527,CMS,14.72
20100528,CMS,14.69
20100601,CMS,14.56
20100602,CMS,14.41
20100603,CMS,14.64
20100604,CMS,14.55
20100607,CMS,14.26
20100608,CMS,14.27
20100609,CMS,14.47
20100610,CMS,14.64
20100611,CMS,14.67
20100614,CMS,15.0
20100615,CMS,15.01
20100616,CMS,15.23
20100617,CMS,15.41
20100618,CMS,15.54
20100621,CMS,15.69
20100622,CMS,15.5
20100623,CMS,15.17
20100624,CMS,14.86
20100625,CMS,15.11
20100628,CMS,15.15
20100629,CMS,15.13
20100630,CMS,14.93
20100701,CMS,14.7
20100702,CMS,14.71
20100706,CMS,14.79
20100707,CMS,14.86
20100708,CMS,15.29
20100709,CMS,15.45
20100712,CMS,15.64
20100713,CMS,15.86
20100714,CMS,15.76
20100715,CMS,15.8
20100716,CMS,15.88
20100719,CMS,15.68
20100720,CMS,15.71
20100721,CMS,16.03
20100722,CMS,15.78
20100723,CMS,15.95
20100726,CMS,16.03
20100727,CMS,16.33
20100728,CMS,16.47
20100729,CMS,16.46
20100730,CMS,16.01
20100802,CMS,16.1
20100803,CMS,16.15
20100804,CMS,15.93
20100805,CMS,15.96
20100806,CMS,16.0592
20100809,CMS,16.98
20100810,CMS,16.95
20100811,CMS,16.95
20100812,CMS,16.67
20100813,CMS,17.14
20100816,CMS,17.32
20100817,CMS,17.52
20100819,CMS,17.13
20100820,CMS,16.89
20090821,CNP,12.68
20090824,CNP,12.8
20090825,CNP,12.88
20090826,CNP,12.78
20090827,CNP,12.88
20090828,CNP,12.85
20090831,CNP,12.57
20090901,CNP,12.37
20090902,CNP,12.25
20090903,CNP,12.19
20090904,CNP,12.15
20090909,CNP,12.16
20090910,CNP,11.97
20090911,CNP,12.17
20090914,CNP,12.66
20090915,CNP,12.59
20090916,CNP,12.75
20090917,CNP,12.75
20090918,CNP,12.57
20090921,CNP,12.47
20090922,CNP,12.5
20090923,CNP,12.49
20090924,CNP,12.4
20090925,CNP,12.24
20090928,CNP,12.27
20090929,CNP,12.5
20090930,CNP,12.59
20091001,CNP,12.38
20091002,CNP,12.2
20091005,CNP,12.27
20091006,CNP,12.34
20091007,CNP,12.39
20091008,CNP,12.36
20091009,CNP,12.54
20091012,CNP,12.6
20091013,CNP,12.8
20091014,CNP,12.72
20091015,CNP,12.74
20091016,CNP,12.74
20091019,CNP,12.94
20091020,CNP,13.09
20091021,CNP,12.93
20091022,CNP,12.76
20091023,CNP,13.03
20091026,CNP,12.89
20091027,CNP,12.74
20091028,CNP,12.65
20091105,CNP,12.66
20091106,CNP,12.7
20091109,CNP,12.81
20091110,CNP,12.88
20091111,CNP,13.0
20091112,CNP,12.57
20091113,CNP,12.46
20091116,CNP,12.7
20091117,CNP,12.92
20091118,CNP,12.88
20091119,CNP,12.85
20091120,CNP,12.69
20091123,CNP,12.9
20091124,CNP,12.97
20091125,CNP,13.06
20091127,CNP,12.94
20091130,CNP,13.01
20091201,CNP,13.37
20091202,CNP,13.5
20091203,CNP,13.63
20091204,CNP,13.9
20091207,CNP,13.74
20091208,CNP,13.85
20091209,CNP,13.89
20091210,CNP,13.98
20091211,CNP,14.07
20091214,CNP,14.6
20091215,CNP,14.59
20091216,CNP,14.54
20091217,CNP,14.53
20091218,CNP,14.54
20091221,CNP,14.65
20091222,CNP,14.7
20091223,CNP,14.71
20091224,CNP,14.72
20091228,CNP,14.82
20091229,CNP,14.81
20091230,CNP,14.69
20091231,CNP,14.63
20100104,CNP,14.58
20100105,CNP,14.56
20100106,CNP,14.45
20100107,CNP,14.3
20100108,CNP,14.33
20100111,CNP,14.3
20100112,CNP,14.32
20100113,CNP,14.42
20100114,CNP,14.57
20100115,CNP,14.55
20100119,CNP,14.63
20100120,CNP,14.75
20100121,CNP,14.83
20100122,CNP,14.48
20100125,CNP,14.36
20100126,CNP,14.28
20100127,CNP,14.26
20100128,CNP,14.11
20100129,CNP,14.11
20100201,CNP,14.01
20100202,CNP,14.3
20100203,CNP,14.44
20100204,CNP,14.32
20100205,CNP,13.88
20100208,CNP,13.88
20100209,CNP,13.89
20100210,CNP,14.02
20100211,CNP,13.67
20100212,CNP,13.64
20100216,CNP,13.7
20100217,CNP,13.96
20100218,CNP,14.05
20100219,CNP,14.34
20100222,CNP,14.53
20100223,CNP,14.4
20100224,CNP,14.32
20100225,CNP,14.05
20100226,CNP,14.04
20100301,CNP,13.47
20100302,CNP,13.66
20100303,CNP,13.92
20100304,CNP,13.83
20100305,CNP,14.0
20100308,CNP,14.02
20100309,CNP,14.15
20100310,CNP,14.14
20100311,CNP,14.17
20100312,CNP,14.34
20100315,CNP,14.25
20100316,CNP,14.21
20100317,CNP,14.5
20100318,CNP,14.52
20100319,CNP,14.43
20100322,CNP,14.38
20100323,CNP,14.28
20100324,CNP,14.25
20100325,CNP,14.23
20100326,CNP,14.21
20100329,CNP,14.24
20100330,CNP,14.42
20100331,CNP,14.37
20100401,CNP,14.37
20100405,CNP,14.56
20100406,CNP,14.6
20100407,CNP,14.76
20100408,CNP,14.38
20100409,CNP,14.46
20100412,CNP,14.58
20100413,CNP,14.55
20100414,CNP,14.51
20100415,CNP,14.57
20100416,CNP,14.59
20100419,CNP,14.27
20100420,CNP,14.3
20100421,CNP,14.34
20100422,CNP,14.34
20100423,CNP,14.38
20100426,CNP,14.53
20100427,CNP,14.45
20100428,CNP,14.26
20100429,CNP,14.43
20100430,CNP,14.44
20100503,CNP,14.44
20100504,CNP,14.46
20100505,CNP,14.4
20100506,CNP,14.39
20100507,CNP,13.87
20100510,CNP,14.18
20100511,CNP,14.0
20100512,CNP,14.08
20100513,CNP,14.28
20100514,CNP,14.19
20100517,CNP,14.18
20100518,CNP,14.25
20100519,CNP,13.87
20100520,CNP,13.52
20100521,CNP,13.14
20100524,CNP,13.3
20100525,CNP,12.93
20100526,CNP,13.16
20100527,CNP,13.31
20100528,CNP,13.55
20100601,CNP,13.54
20100602,CNP,13.36
20100603,CNP,13.57
20100604,CNP,13.48
20100607,CNP,13.24
20100608,CNP,13.25
20100609,CNP,13.21
20100610,CNP,13.17
20100611,CNP,13.12
20100614,CNP,13.35
20100615,CNP,13.44
20100616,CNP,13.5
20100617,CNP,13.79
20100618,CNP,13.96
20100621,CNP,14.1
20100622,CNP,13.98
20100623,CNP,13.68
20100624,CNP,13.5
20100625,CNP,13.58
20100628,CNP,13.59
20100629,CNP,13.62
20100630,CNP,13.26
20100701,CNP,13.115
20100702,CNP,13.11
20100706,CNP,13.2
20100707,CNP,13.25
20100708,CNP,13.74
20100709,CNP,13.94
20100712,CNP,13.98
20100713,CNP,14.19
20100714,CNP,14.17
20100715,CNP,14.2
20100716,CNP,14.19
20100719,CNP,14.01
20100720,CNP,13.91
20100721,CNP,14.19
20100722,CNP,14.0
20100723,CNP,14.16
20100726,CNP,14.26
20100727,CNP,14.41
20100728,CNP,14.56
20100729,CNP,14.62
20100730,CNP,14.24
20100802,CNP,14.41
20100803,CNP,14.5
20100804,CNP,14.5
20100805,CNP,14.7
20100806,CNP,14.71
20100809,CNP,14.89
20100810,CNP,14.87
20100811,CNP,14.89
20100812,CNP,14.35
20100813,CNP,14.44
20100816,CNP,14.39
20100817,CNP,14.6
20100819,CNP,14.67
20100820,CNP,14.36
20090821,CNX,39.64
20090824,CNX,41.39
20090825,CNX,41.53
20090826,CNX,39.51
20090827,CNX,38.84
20090828,CNX,39.33
20090831,CNX,38.1
20090901,CNX,37.49
20090902,CNX,36.39
20090903,CNX,36.67
20090904,CNX,36.9
20090909,CNX,40.53
20090910,CNX,41.21
20090911,CNX,42.17
20090914,CNX,40.51
20090915,CNX,43.27
20090916,CNX,45.78
20090917,CNX,47.85
20090918,CNX,46.8
20090921,CNX,45.82
20090922,CNX,48.09
20090923,CNX,48.03
20090924,CNX,47.47
20090925,CNX,43.77
20090928,CNX,44.48
20090929,CNX,45.45
20090930,CNX,45.86
20091001,CNX,44.67
20091002,CNX,42.48
20091005,CNX,43.63
20091006,CNX,45.66
20091007,CNX,47.66
20091008,CNX,48.0
20091009,CNX,49.02
20091012,CNX,49.97
20091013,CNX,49.67
20091014,CNX,51.07
20091015,CNX,50.54
20091016,CNX,49.96
20091019,CNX,49.54
20091020,CNX,52.04
20091021,CNX,50.45
20091022,CNX,49.44
20091023,CNX,48.99
20091026,CNX,47.61
20091027,CNX,46.68
20091028,CNX,45.63
20091105,CNX,44.93
20091106,CNX,44.97
20091109,CNX,46.27
20091110,CNX,47.38
20091111,CNX,49.11
20091112,CNX,48.29
20091113,CNX,46.86
20091116,CNX,47.48
20091117,CNX,48.32
20091118,CNX,50.0
20091119,CNX,48.34
20091120,CNX,47.14
20091123,CNX,47.15
20091124,CNX,45.05
20091125,CNX,46.78
20091127,CNX,45.26
20091130,CNX,45.6
20091201,CNX,46.52
20091202,CNX,47.12
20091203,CNX,46.36
20091204,CNX,45.69
20091207,CNX,43.58
20091208,CNX,43.07
20091209,CNX,43.44
20091210,CNX,44.5
20091211,CNX,44.98
20091214,CNX,44.69
20091215,CNX,44.53
20091216,CNX,46.56
20091217,CNX,46.09
20091218,CNX,46.57
20091221,CNX,48.23
20091222,CNX,48.61
20091223,CNX,49.9
20091224,CNX,52.92
20091228,CNX,53.26
20091229,CNX,52.66
20091230,CNX,50.48
20091231,CNX,50.48
20100104,CNX,51.28
20100105,CNX,53.0
20100106,CNX,55.07
20100107,CNX,56.0
20100108,CNX,55.05
20100111,CNX,57.84
20100112,CNX,54.22
20100113,CNX,54.9
20100114,CNX,54.59
20100115,CNX,53.72
20100119,CNX,52.71
20100120,CNX,52.69
20100121,CNX,51.38
20100122,CNX,51.0
20100125,CNX,50.08
20100126,CNX,49.0
20100127,CNX,49.77
20100128,CNX,50.89
20100129,CNX,49.91
20100201,CNX,47.43
20100202,CNX,50.25
20100203,CNX,50.07
20100204,CNX,48.32
20100205,CNX,45.14
20100208,CNX,46.26
20100209,CNX,45.73
20100210,CNX,46.41
20100211,CNX,46.1
20100212,CNX,47.49
20100216,CNX,50.47
20100217,CNX,50.74
20100218,CNX,49.74
20100219,CNX,49.11
20100222,CNX,50.39
20100223,CNX,49.51
20100224,CNX,47.37
20100225,CNX,46.52
20100226,CNX,49.58
20100301,CNX,51.18
20100302,CNX,52.75
20100303,CNX,54.06
20100304,CNX,53.68
20100305,CNX,53.73
20100308,CNX,55.09
20100309,CNX,53.07
20100310,CNX,53.53
20100311,CNX,53.29
20100312,CNX,54.41
20100315,CNX,50.85
20100316,CNX,49.32
20100317,CNX,49.17
20100318,CNX,48.64
20100319,CNX,47.55
20100322,CNX,44.73
20100323,CNX,45.24
20100324,CNX,45.37
20100325,CNX,45.83
20100326,CNX,42.43
20100329,CNX,42.92
20100330,CNX,42.95
20100331,CNX,42.34
20100401,CNX,43.24
20100405,CNX,44.03
20100406,CNX,45.36
20100407,CNX,45.84
20100408,CNX,44.57
20100409,CNX,45.99
20100412,CNX,45.78
20100413,CNX,46.2
20100414,CNX,46.11
20100415,CNX,45.35
20100416,CNX,44.1
20100419,CNX,42.39
20100420,CNX,43.27
20100421,CNX,42.9
20100422,CNX,42.45
20100423,CNX,43.74
20100426,CNX,45.25
20100427,CNX,44.65
20100428,CNX,43.59
20100429,CNX,46.39
20100430,CNX,45.44
20100503,CNX,45.05
20100504,CNX,43.45
20100505,CNX,40.75
20100506,CNX,40.6
20100507,CNX,39.0
20100510,CNX,40.57
20100511,CNX,40.89
20100512,CNX,39.62
20100513,CNX,41.01
20100514,CNX,40.69
20100517,CNX,40.05
20100518,CNX,39.59
20100519,CNX,36.83
20100520,CNX,34.65
20100521,CNX,32.34
20100524,CNX,35.36
20100525,CNX,32.64
20100526,CNX,35.98
20100527,CNX,36.25
20100528,CNX,37.17
20100601,CNX,35.89
20100602,CNX,34.86
20100603,CNX,37.01
20100604,CNX,36.42
20100607,CNX,35.4
20100608,CNX,34.8
20100609,CNX,37.08
20100610,CNX,37.4
20100611,CNX,37.74
20100614,CNX,39.64
20100615,CNX,39.79
20100616,CNX,39.79
20100617,CNX,39.93
20100618,CNX,38.61
20100621,CNX,40.49
20100622,CNX,39.28
20100623,CNX,36.91
20100624,CNX,37.47
20100625,CNX,37.05
20100628,CNX,37.53
20100629,CNX,35.32
20100630,CNX,34.43
20100701,CNX,34.45
20100702,CNX,34.26
20100706,CNX,34.61
20100707,CNX,33.98
20100708,CNX,36.56
20100709,CNX,36.31
20100712,CNX,36.91
20100713,CNX,37.4
20100714,CNX,36.83
20100715,CNX,36.59
20100716,CNX,36.16
20100719,CNX,35.28
20100720,CNX,34.64
20100721,CNX,37.82
20100722,CNX,38.21
20100723,CNX,39.15
20100726,CNX,39.02
20100727,CNX,39.52
20100728,CNX,38.25
20100729,CNX,37.1
20100730,CNX,36.1
20100802,CNX,38.4
20100803,CNX,38.65
20100804,CNX,38.66
20100805,CNX,38.71
20100806,CNX,38.17
20100809,CNX,39.29
20100810,CNX,38.02
20100811,CNX,37.2
20100812,CNX,36.04
20100813,CNX,36.53
20100816,CNX,36.0
20100817,CNX,36.59
20100819,CNX,35.39
20100820,CNX,34.07
20090821,COF,35.68
20090824,COF,37.59
20090825,COF,36.86
20090826,COF,36.1
20090827,COF,36.4
20090828,COF,37.14
20090831,COF,36.1
20090901,COF,37.01
20090902,COF,35.17
20090903,COF,34.79
20090904,COF,34.93
20090909,COF,36.45
20090910,COF,37.64
20090911,COF,38.25
20090914,COF,37.5
20090915,COF,38.14
20090916,COF,37.86
20090917,COF,38.66
20090918,COF,38.31
20090921,COF,37.05
20090922,COF,36.75
20090923,COF,37.36
20090924,COF,36.51
20090925,COF,35.62
20090928,COF,35.29
20090929,COF,36.78
20090930,COF,35.48
20091001,COF,35.41
20091002,COF,32.74
20091005,COF,34.6
20091006,COF,35.61
20091007,COF,35.76
20091008,COF,37.34
20091009,COF,37.47
20091012,COF,37.95
20091013,COF,38.01
20091014,COF,38.46
20091015,COF,37.43
20091016,COF,37.46
20091019,COF,36.8
20091020,COF,37.32
20091021,COF,36.71
20091022,COF,36.82
20091023,COF,41.89
20091026,COF,41.27
20091027,COF,39.56
20091028,COF,39.36
20091105,COF,37.54
20091106,COF,37.89
20091109,COF,38.2
20091110,COF,39.44
20091111,COF,39.96
20091112,COF,39.49
20091113,COF,38.58
20091116,COF,39.34
20091117,COF,39.75
20091118,COF,40.24
20091119,COF,40.1
20091120,COF,38.01
20091123,COF,38.37
20091124,COF,37.82
20091125,COF,38.11
20091127,COF,37.39
20091130,COF,37.5
20091201,COF,38.93
20091202,COF,37.97
20091203,COF,38.63
20091204,COF,37.88
20091207,COF,38.48
20091208,COF,37.01
20091209,COF,37.6
20091210,COF,38.69
20091211,COF,38.9
20091214,COF,40.56
20091215,COF,40.48
20091216,COF,40.35
20091217,COF,39.9
20091218,COF,38.79
20091221,COF,39.8
20091222,COF,39.12
20091223,COF,38.63
20091224,COF,38.25
20091228,COF,39.12
20091229,COF,38.72
20091230,COF,38.26
20091231,COF,38.36
20100104,COF,38.66
20100105,COF,39.63
20100106,COF,40.35
20100107,COF,40.69
20100108,COF,42.43
20100111,COF,42.81
20100112,COF,41.53
20100113,COF,41.52
20100114,COF,41.81
20100115,COF,41.32
20100119,COF,40.97
20100120,COF,42.71
20100121,COF,42.86
20100122,COF,40.79
20100125,COF,38.32
20100126,COF,35.96
20100127,COF,35.31
20100128,COF,36.51
20100129,COF,37.75
20100201,COF,36.85
20100202,COF,37.47
20100203,COF,37.15
20100204,COF,36.18
20100205,COF,35.11
20100208,COF,35.41
20100209,COF,35.17
20100210,COF,35.23
20100211,COF,35.5
20100212,COF,35.1
20100216,COF,36.19
20100217,COF,36.98
20100218,COF,36.61
20100219,COF,37.27
20100222,COF,37.87
20100223,COF,38.1
20100224,COF,37.2
20100225,COF,37.03
20100226,COF,37.35
20100301,COF,37.94
20100302,COF,37.52
20100303,COF,38.04
20100304,COF,37.48
20100305,COF,36.5
20100308,COF,38.06
20100309,COF,37.68
20100310,COF,38.93
20100311,COF,38.99
20100312,COF,39.88
20100315,COF,39.9
20100316,COF,40.26
20100317,COF,40.61
20100318,COF,40.2
20100319,COF,40.94
20100322,COF,39.37
20100323,COF,40.59
20100324,COF,40.79
20100325,COF,41.56
20100326,COF,42.29
20100329,COF,42.34
20100330,COF,42.65
20100331,COF,41.54
20100401,COF,41.78
20100405,COF,41.86
20100406,COF,42.93
20100407,COF,43.02
20100408,COF,42.77
20100409,COF,44.09
20100412,COF,43.91
20100413,COF,45.14
20100414,COF,45.61
20100415,COF,46.26
20100416,COF,45.07
20100419,COF,43.1
20100420,COF,44.14
20100421,COF,44.58
20100422,COF,44.11
20100423,COF,47.73
20100426,COF,46.57
20100427,COF,44.93
20100428,COF,43.81
20100429,COF,44.37
20100430,COF,44.71
20100503,COF,43.73
20100504,COF,45.37
20100505,COF,44.14
20100506,COF,43.93
20100507,COF,42.8
20100510,COF,44.55
20100511,COF,43.41
20100512,COF,45.32
20100513,COF,46.0
20100514,COF,43.18
20100517,COF,43.31
20100518,COF,43.21
20100519,COF,41.29
20100520,COF,41.63
20100521,COF,40.44
20100524,COF,41.95
20100525,COF,39.835
20100526,COF,41.46
20100527,COF,41.29
20100528,COF,42.04
20100601,COF,40.7
20100602,COF,40.85
20100603,COF,41.74
20100604,COF,40.12
20100607,COF,39.65
20100608,COF,38.79
20100609,COF,39.33
20100610,COF,38.87
20100611,COF,39.37
20100614,COF,40.75
20100615,COF,40.71
20100616,COF,42.11
20100617,COF,42.59
20100618,COF,42.49
20100621,COF,43.21
20100622,COF,43.38
20100623,COF,43.54
20100624,COF,42.85
20100625,COF,43.24
20100628,COF,43.55
20100629,COF,42.29
20100630,COF,40.78
20100701,COF,40.25
20100702,COF,40.02
20100706,COF,39.92
20100707,COF,39.89
20100708,COF,42.65
20100709,COF,42.74
20100712,COF,43.41
20100713,COF,44.26
20100714,COF,44.61
20100715,COF,44.49
20100716,COF,42.64
20100719,COF,41.61
20100720,COF,40.19
20100721,COF,41.94
20100722,COF,41.04
20100723,COF,40.85
20100726,COF,40.99
20100727,COF,41.74
20100728,COF,41.43
20100729,COF,41.68
20100730,COF,41.94
20100802,COF,43.09
20100803,COF,42.39
20100804,COF,42.18
20100805,COF,41.21
20100806,COF,40.66
20100809,COF,41.0
20100810,COF,40.68
20100811,COF,40.7
20100812,COF,39.41
20100813,COF,38.59
20100816,COF,38.55
20100817,COF,39.29
20100819,COF,38.83
20100820,COF,37.41
20090821,COG,36.29
20090824,COG,37.98
20090825,COG,38.0
20090826,COG,36.43
20090827,COG,36.43
20090828,COG,36.73
20090831,COG,35.65
20090901,COG,34.98
20090902,COG,34.49
20090903,COG,35.0
20090904,COG,34.43
20090909,COG,36.79
20090910,COG,36.56
20090911,COG,37.84
20090914,COG,36.91
20090915,COG,37.45
20090916,COG,38.41
20090917,COG,39.05
20090918,COG,38.61
20090921,COG,37.11
20090922,COG,38.12
20090923,COG,38.44
20090924,COG,36.7
20090925,COG,36.0
20090928,COG,33.99
20090929,COG,35.61
20090930,COG,36.12
20091001,COG,35.65
20091002,COG,33.5
20091005,COG,34.23
20091006,COG,35.36
20091007,COG,35.97
20091008,COG,36.05
20091009,COG,37.06
20091012,COG,37.11
20091013,COG,37.7
20091014,COG,38.65
20091015,COG,38.73
20091016,COG,39.43
20091019,COG,38.91
20091020,COG,39.85
20091021,COG,39.82
20091022,COG,40.5
20091023,COG,39.89
20091026,COG,38.9
20091027,COG,42.31
20091028,COG,41.65
20091105,COG,40.2
20091106,COG,40.17
20091109,COG,40.68
20091110,COG,41.19
20091111,COG,41.54
20091112,COG,40.9
20091113,COG,39.6
20091116,COG,40.35
20091117,COG,40.75
20091118,COG,40.57
20091119,COG,39.58
20091120,COG,38.5
20091123,COG,38.86
20091124,COG,38.25
20091125,COG,38.3
20091127,COG,38.3
20091130,COG,38.0
20091201,COG,38.64
20091202,COG,39.02
20091203,COG,38.64
20091204,COG,38.47
20091207,COG,37.73
20091208,COG,38.09
20091209,COG,37.36
20091210,COG,36.89
20091211,COG,37.52
20091214,COG,41.07
20091215,COG,40.87
20091216,COG,41.7
20091217,COG,41.8
20091218,COG,43.25
20091221,COG,43.84
20091222,COG,44.69
20091223,COG,45.34
20091224,COG,45.62
20091228,COG,46.08
20091229,COG,45.64
20091230,COG,44.24
20091231,COG,44.54
20100104,COG,44.65
20100105,COG,45.42
20100106,COG,46.25
20100107,COG,45.77
20100108,COG,45.23
20100111,COG,46.3
20100112,COG,43.49
20100113,COG,43.49
20100114,COG,44.0
20100115,COG,43.75
20100119,COG,42.88
20100120,COG,43.0
20100121,COG,43.45
20100122,COG,42.85
20100125,COG,42.44
20100126,COG,41.59
20100127,COG,40.78
20100128,COG,39.98
20100129,COG,39.39
20100201,COG,38.87
20100202,COG,40.03
20100203,COG,40.9
20100204,COG,39.91
20100205,COG,38.42
20100208,COG,38.47
20100209,COG,38.33
20100210,COG,38.3
20100211,COG,38.26
20100212,COG,38.34
20100216,COG,40.12
20100217,COG,40.94
20100218,COG,40.29
20100219,COG,40.87
20100222,COG,42.25
20100223,COG,40.86
20100224,COG,39.89
20100225,COG,39.4
20100226,COG,40.02
20100301,COG,40.46
20100302,COG,41.29
20100303,COG,40.99
20100304,COG,40.86
20100305,COG,40.71
20100308,COG,41.67
20100309,COG,41.02
20100310,COG,40.81
20100311,COG,41.44
20100312,COG,41.39
20100315,COG,41.64
20100316,COG,40.91
20100317,COG,41.28
20100318,COG,40.83
20100319,COG,39.53
20100322,COG,37.72
20100323,COG,37.56
20100324,COG,37.88
20100325,COG,38.7
20100326,COG,37.09
20100329,COG,36.59
20100330,COG,37.09
20100331,COG,36.59
20100401,COG,37.3
20100405,COG,38.03
20100406,COG,38.65
20100407,COG,38.79
20100408,COG,37.93
20100409,COG,39.53
20100412,COG,39.9
20100413,COG,39.61
20100414,COG,40.77
20100415,COG,40.68
20100416,COG,40.08
20100419,COG,38.48
20100420,COG,38.94
20100421,COG,39.07
20100422,COG,38.32
20100423,COG,39.59
20100426,COG,39.99
20100427,COG,39.14
20100428,COG,38.03
20100429,COG,38.01
20100430,COG,36.22
20100503,COG,36.45
20100504,COG,36.43
20100505,COG,35.51
20100506,COG,34.52
20100507,COG,32.01
20100510,COG,33.69
20100511,COG,33.12
20100512,COG,33.27
20100513,COG,34.13
20100514,COG,33.69
20100517,COG,33.87
20100518,COG,33.6
20100519,COG,32.7
20100520,COG,31.76
20100521,COG,30.21
20100524,COG,31.17
20100525,COG,29.05
20100526,COG,32.45
20100527,COG,33.16
20100528,COG,34.6
20100601,COG,33.88
20100602,COG,33.17
20100603,COG,36.26
20100604,COG,36.41
20100607,COG,35.27
20100608,COG,34.57
20100609,COG,35.01
20100610,COG,35.1
20100611,COG,35.7
20100614,COG,37.61
20100615,COG,37.46
20100616,COG,37.97
20100617,COG,38.4
20100618,COG,37.36
20100621,COG,37.3
20100622,COG,35.79
20100623,COG,33.07
20100624,COG,32.87
20100625,COG,32.67
20100628,COG,33.07
20100629,COG,32.6
20100630,COG,31.6
20100701,COG,31.51
20100702,COG,31.58
20100706,COG,31.72
20100707,COG,31.36
20100708,COG,32.85
20100709,COG,33.26
20100712,COG,33.34
20100713,COG,33.7
20100714,COG,33.19
20100715,COG,33.47
20100716,COG,32.96
20100719,COG,31.96
20100720,COG,31.18
20100721,COG,33.4
20100722,COG,33.28
20100723,COG,32.79
20100726,COG,32.07
20100727,COG,31.8
20100728,COG,30.45
20100729,COG,30.2
20100730,COG,30.17
20100802,COG,31.1
20100803,COG,31.28
20100804,COG,32.24
20100805,COG,32.58
20100806,COG,32.08
20100809,COG,32.04
20100810,COG,31.9
20100811,COG,31.48
20100812,COG,30.27
20100813,COG,30.79
20100816,COG,30.46
20100817,COG,30.54
20100819,COG,29.58
20100820,COG,29.22
20090821,COH,29.11
20090824,COH,28.82
20090825,COH,28.34
20090826,COH,29.07
20090827,COH,29.16
20090828,COH,29.75
20090831,COH,28.95
20090901,COH,29.4
20090902,COH,28.73
20090903,COH,28.5
20090904,COH,28.82
20090909,COH,30.43
20090910,COH,31.37
20090911,COH,31.2
20090914,COH,31.24
20090915,COH,31.91
20090916,COH,32.48
20090917,COH,32.34
20090918,COH,32.87
20090921,COH,33.32
20090922,COH,33.28
20090923,COH,32.85
20090924,COH,32.47
20090925,COH,31.72
20090928,COH,31.95
20090929,COH,32.82
20090930,COH,33.22
20091001,COH,32.67
20091002,COH,31.37
20091005,COH,31.33
20091006,COH,32.4
20091007,COH,32.7
20091008,COH,33.6
20091009,COH,33.96
20091012,COH,34.61
20091013,COH,34.43
20091014,COH,34.92
20091015,COH,34.87
20091016,COH,34.29
20091019,COH,34.24
20091020,COH,33.8
20091021,COH,33.41
20091022,COH,33.25
20091023,COH,34.84
20091026,COH,34.59
20091027,COH,34.66
20091028,COH,33.22
20091105,COH,32.89
20091106,COH,33.79
20091109,COH,34.27
20091110,COH,34.77
20091111,COH,35.45
20091112,COH,35.86
20091113,COH,34.92
20091116,COH,36.93
20091117,COH,36.0
20091118,COH,34.43
20091119,COH,34.12
20091120,COH,33.72
20091123,COH,34.3
20091124,COH,34.91
20091125,COH,35.61
20091127,COH,34.75
20091130,COH,35.29
20091201,COH,35.19
20091202,COH,35.65
20091203,COH,35.66
20091204,COH,36.39
20091207,COH,36.54
20091208,COH,35.79
20091209,COH,35.2
20091210,COH,35.6
20091211,COH,36.36
20091214,COH,36.29
20091215,COH,36.84
20091216,COH,36.82
20091217,COH,36.53
20091218,COH,36.68
20091221,COH,36.52
20091222,COH,36.84
20091223,COH,37.08
20091224,COH,37.1
20091228,COH,37.16
20091229,COH,37.31
20091230,COH,36.67
20091231,COH,37.15
20100104,COH,36.89
20100105,COH,36.34
20100106,COH,36.65
20100107,COH,37.58
20100108,COH,37.22
20100111,COH,37.46
20100112,COH,38.1
20100113,COH,38.55
20100114,COH,38.21
20100115,COH,37.54
20100119,COH,37.12
20100120,COH,35.2
20100121,COH,35.32
20100122,COH,33.84
20100125,COH,34.35
20100126,COH,34.07
20100127,COH,34.56
20100128,COH,35.11
20100129,COH,34.98
20100201,COH,35.0
20100202,COH,35.29
20100203,COH,35.32
20100204,COH,35.1
20100205,COH,33.6
20100208,COH,34.25
20100209,COH,34.71
20100210,COH,34.62
20100211,COH,34.7
20100212,COH,35.01
20100216,COH,35.69
20100217,COH,36.44
20100218,COH,35.83
20100219,COH,36.24
20100222,COH,36.44
20100223,COH,36.41
20100224,COH,36.64
20100225,COH,36.6
20100226,COH,36.71
20100301,COH,36.53
20100302,COH,37.1
20100303,COH,36.72
20100304,COH,36.39
20100305,COH,37.38
20100308,COH,37.85
20100309,COH,37.44
20100310,COH,38.99
20100311,COH,38.31
20100312,COH,38.6
20100315,COH,38.13
20100316,COH,38.08
20100317,COH,37.91
20100318,COH,38.1
20100319,COH,38.18
20100322,COH,37.59
20100323,COH,38.52
20100324,COH,38.35
20100325,COH,38.95
20100326,COH,39.69
