ap-northeast-1;ap-northeast-1c;t2.small
ap-southeast-1;ap-southeast-1a;c1.medium
ap-southeast-1;ap-southeast-1a;c1.xlarge
ap-southeast-1;ap-southeast-1a;c3.2xlarge
ap-southeast-1;ap-southeast-1a;c3.4xlarge
ap-southeast-1;ap-southeast-1a;c3.8xlarge
ap-southeast-1;ap-southeast-1a;c3.large
ap-southeast-1;ap-southeast-1a;c3.xlarge
ap-southeast-1;ap-southeast-1a;c4.2xlarge
ap-southeast-1;ap-southeast-1a;c4.4xlarge
ap-southeast-1;ap-southeast-1a;c4.8xlarge
ap-southeast-1;ap-southeast-1a;c4.large
ap-southeast-1;ap-southeast-1a;c4.xlarge
ap-southeast-1;ap-southeast-1a;d2.2xlarge
ap-southeast-1;ap-southeast-1a;d2.4xlarge
ap-southeast-1;ap-southeast-1a;d2.8xlarge
ap-southeast-1;ap-southeast-1a;d2.xlarge
ap-southeast-1;ap-southeast-1a;g2.2xlarge
ap-southeast-1;ap-southeast-1a;g2.8xlarge
ap-southeast-1;ap-southeast-1a;hs1.8xlarge
ap-southeast-1;ap-southeast-1a;i2.2xlarge
ap-southeast-1;ap-southeast-1a;i2.4xlarge
ap-southeast-1;ap-southeast-1a;i2.8xlarge
ap-southeast-1;ap-southeast-1a;i2.xlarge
ap-southeast-1;ap-southeast-1a;m1.large
ap-southeast-1;ap-southeast-1a;m1.medium
ap-southeast-1;ap-southeast-1a;m1.small
ap-southeast-1;ap-southeast-1a;m1.xlarge
ap-southeast-1;ap-southeast-1a;m2.2xlarge
ap-southeast-1;ap-southeast-1a;m2.4xlarge
ap-southeast-1;ap-southeast-1a;m2.xlarge
ap-southeast-1;ap-southeast-1a;m3.2xlarge
ap-southeast-1;ap-southeast-1a;m3.large
ap-southeast-1;ap-southeast-1a;m3.medium
ap-southeast-1;ap-southeast-1a;m3.xlarge
ap-southeast-1;ap-southeast-1a;m4.10xlarge
ap-southeast-1;ap-southeast-1a;m4.2xlarge
ap-southeast-1;ap-southeast-1a;m4.4xlarge
ap-southeast-1;ap-southeast-1a;m4.large
ap-southeast-1;ap-southeast-1a;m4.xlarge
ap-southeast-1;ap-southeast-1a;r3.2xlarge
ap-southeast-1;ap-southeast-1a;r3.4xlarge
ap-southeast-1;ap-southeast-1a;r3.8xlarge
ap-southeast-1;ap-southeast-1a;r3.large
ap-southeast-1;ap-southeast-1a;r3.xlarge
ap-southeast-1;ap-southeast-1a;t1.micro
ap-southeast-1;ap-southeast-1a;t2.large
ap-southeast-1;ap-southeast-1a;t2.medium
ap-southeast-1;ap-southeast-1a;t2.micro
ap-southeast-1;ap-southeast-1a;t2.small
ap-southeast-1;ap-southeast-1b;c1.medium
ap-southeast-1;ap-southeast-1b;c1.xlarge
ap-southeast-1;ap-southeast-1b;c3.2xlarge
ap-southeast-1;ap-southeast-1b;c3.4xlarge
ap-southeast-1;ap-southeast-1b;c3.8xlarge
ap-southeast-1;ap-southeast-1b;c3.large
ap-southeast-1;ap-southeast-1b;c3.xlarge
ap-southeast-1;ap-southeast-1b;c4.2xlarge
ap-southeast-1;ap-southeast-1b;c4.4xlarge
ap-southeast-1;ap-southeast-1b;c4.8xlarge
ap-southeast-1;ap-southeast-1b;c4.large
ap-southeast-1;ap-southeast-1b;c4.xlarge
ap-southeast-1;ap-southeast-1b;d2.2xlarge
ap-southeast-1;ap-southeast-1b;d2.4xlarge
ap-southeast-1;ap-southeast-1b;d2.8xlarge
ap-southeast-1;ap-southeast-1b;d2.xlarge
ap-southeast-1;ap-southeast-1b;g2.2xlarge
ap-southeast-1;ap-southeast-1b;g2.8xlarge
ap-southeast-1;ap-southeast-1b;hs1.8xlarge
ap-southeast-1;ap-southeast-1b;i2.2xlarge
ap-southeast-1;ap-southeast-1b;i2.4xlarge
ap-southeast-1;ap-southeast-1b;i2.8xlarge
ap-southeast-1;ap-southeast-1b;i2.xlarge
ap-southeast-1;ap-southeast-1b;m1.large
ap-southeast-1;ap-southeast-1b;m1.medium
ap-southeast-1;ap-southeast-1b;m1.small
ap-southeast-1;ap-southeast-1b;m1.xlarge
ap-southeast-1;ap-southeast-1b;m2.2xlarge
ap-southeast-1;ap-southeast-1b;m2.4xlarge
ap-southeast-1;ap-southeast-1b;m2.xlarge
ap-southeast-1;ap-southeast-1b;m3.2xlarge
ap-southeast-1;ap-southeast-1b;m3.large
ap-southeast-1;ap-southeast-1b;m3.medium
ap-southeast-1;ap-southeast-1b;m3.xlarge
ap-southeast-1;ap-southeast-1b;m4.10xlarge
ap-southeast-1;ap-southeast-1b;m4.2xlarge
ap-southeast-1;ap-southeast-1b;m4.4xlarge
ap-southeast-1;ap-southeast-1b;m4.large
ap-southeast-1;ap-southeast-1b;m4.xlarge
ap-southeast-1;ap-southeast-1b;r3.2xlarge
ap-southeast-1;ap-southeast-1b;r3.4xlarge
ap-southeast-1;ap-southeast-1b;r3.8xlarge
ap-southeast-1;ap-southeast-1b;r3.large
ap-southeast-1;ap-southeast-1b;r3.xlarge
ap-southeast-1;ap-southeast-1b;t1.micro
ap-southeast-1;ap-southeast-1b;t2.large
ap-southeast-1;ap-southeast-1b;t2.medium
ap-southeast-1;ap-southeast-1b;t2.micro
ap-southeast-1;ap-southeast-1b;t2.small
ap-southeast-2;ap-southeast-2a;c1.medium
ap-southeast-2;ap-southeast-2a;c1.xlarge
ap-southeast-2;ap-southeast-2a;c3.2xlarge
ap-southeast-2;ap-southeast-2a;c3.4xlarge
ap-southeast-2;ap-southeast-2a;c3.8xlarge
ap-southeast-2;ap-southeast-2a;c3.large
ap-southeast-2;ap-southeast-2a;c3.xlarge
ap-southeast-2;ap-southeast-2a;c4.2xlarge
ap-southeast-2;ap-southeast-2a;c4.4xlarge
ap-southeast-2;ap-southeast-2a;c4.8xlarge
ap-southeast-2;ap-southeast-2a;c4.large
ap-southeast-2;ap-southeast-2a;c4.xlarge
ap-southeast-2;ap-southeast-2a;d2.2xlarge
ap-southeast-2;ap-southeast-2a;d2.4xlarge
ap-southeast-2;ap-southeast-2a;d2.8xlarge
ap-southeast-2;ap-southeast-2a;d2.xlarge
ap-southeast-2;ap-southeast-2a;g2.2xlarge
ap-southeast-2;ap-southeast-2a;g2.8xlarge
ap-southeast-2;ap-southeast-2a;hs1.8xlarge
ap-southeast-2;ap-southeast-2a;i2.2xlarge
ap-southeast-2;ap-southeast-2a;i2.4xlarge
ap-southeast-2;ap-southeast-2a;i2.8xlarge
ap-southeast-2;ap-southeast-2a;i2.xlarge
ap-southeast-2;ap-southeast-2a;m1.large
ap-southeast-2;ap-southeast-2a;m1.medium
ap-southeast-2;ap-southeast-2a;m1.small
ap-southeast-2;ap-southeast-2a;m1.xlarge
ap-southeast-2;ap-southeast-2a;m2.2xlarge
ap-southeast-2;ap-southeast-2a;m2.4xlarge
ap-southeast-2;ap-southeast-2a;m2.xlarge
ap-southeast-2;ap-southeast-2a;m3.2xlarge
ap-southeast-2;ap-southeast-2a;m3.large
ap-southeast-2;ap-southeast-2a;m3.medium
ap-southeast-2;ap-southeast-2a;m3.xlarge
ap-southeast-2;ap-southeast-2a;m4.10xlarge
ap-southeast-2;ap-southeast-2a;m4.2xlarge
ap-southeast-2;ap-southeast-2a;m4.4xlarge
ap-southeast-2;ap-southeast-2a;m4.large
ap-southeast-2;ap-southeast-2a;m4.xlarge
ap-southeast-2;ap-southeast-2a;r3.2xlarge
ap-southeast-2;ap-southeast-2a;r3.4xlarge
ap-southeast-2;ap-southeast-2a;r3.8xlarge
ap-southeast-2;ap-southeast-2a;r3.large
ap-southeast-2;ap-southeast-2a;r3.xlarge
ap-southeast-2;ap-southeast-2a;t1.micro
ap-southeast-2;ap-southeast-2a;t2.large
ap-southeast-2;ap-southeast-2a;t2.medium
ap-southeast-2;ap-southeast-2a;t2.micro
ap-southeast-2;ap-southeast-2a;t2.small
ap-southeast-2;ap-southeast-2b;c1.medium
ap-southeast-2;ap-southeast-2b;c1.xlarge
ap-southeast-2;ap-southeast-2b;c3.2xlarge
ap-southeast-2;ap-southeast-2b;c3.4xlarge
ap-southeast-2;ap-southeast-2b;c3.8xlarge
ap-southeast-2;ap-southeast-2b;c3.large
ap-southeast-2;ap-southeast-2b;c3.xlarge
ap-southeast-2;ap-southeast-2b;c4.2xlarge
ap-southeast-2;ap-southeast-2b;c4.4xlarge
ap-southeast-2;ap-southeast-2b;c4.8xlarge
ap-southeast-2;ap-southeast-2b;c4.large
ap-southeast-2;ap-southeast-2b;c4.xlarge
ap-southeast-2;ap-southeast-2b;d2.2xlarge
ap-southeast-2;ap-southeast-2b;d2.4xlarge
ap-southeast-2;ap-southeast-2b;d2.8xlarge
ap-southeast-2;ap-southeast-2b;d2.xlarge
ap-southeast-2;ap-southeast-2b;g2.2xlarge
ap-southeast-2;ap-southeast-2b;g2.8xlarge
ap-southeast-2;ap-southeast-2b;hs1.8xlarge
ap-southeast-2;ap-southeast-2b;i2.2xlarge
ap-southeast-2;ap-southeast-2b;i2.4xlarge
ap-southeast-2;ap-southeast-2b;i2.8xlarge
ap-southeast-2;ap-southeast-2b;i2.xlarge
ap-southeast-2;ap-southeast-2b;m1.large
ap-southeast-2;ap-southeast-2b;m1.medium
ap-southeast-2;ap-southeast-2b;m1.small
ap-southeast-2;ap-southeast-2b;m1.xlarge
ap-southeast-2;ap-southeast-2b;m2.2xlarge
ap-southeast-2;ap-southeast-2b;m2.4xlarge
ap-southeast-2;ap-southeast-2b;m2.xlarge
ap-southeast-2;ap-southeast-2b;m3.2xlarge
ap-southeast-2;ap-southeast-2b;m3.large
ap-southeast-2;ap-southeast-2b;m3.medium
ap-southeast-2;ap-southeast-2b;m3.xlarge
ap-southeast-2;ap-southeast-2b;m4.10xlarge
ap-southeast-2;ap-southeast-2b;m4.2xlarge
ap-southeast-2;ap-southeast-2b;m4.4xlarge
ap-southeast-2;ap-southeast-2b;m4.large
ap-southeast-2;ap-southeast-2b;m4.xlarge
ap-southeast-2;ap-southeast-2b;r3.2xlarge
ap-southeast-2;ap-southeast-2b;r3.4xlarge
ap-southeast-2;ap-southeast-2b;r3.8xlarge
ap-southeast-2;ap-southeast-2b;r3.large
ap-southeast-2;ap-southeast-2b;r3.xlarge
ap-southeast-2;ap-southeast-2b;t1.micro
ap-southeast-2;ap-southeast-2b;t2.large
ap-southeast-2;ap-southeast-2b;t2.medium
ap-southeast-2;ap-southeast-2b;t2.micro
ap-southeast-2;ap-southeast-2b;t2.small
eu-central-1;eu-central-1a;c3.2xlarge
eu-central-1;eu-central-1a;c3.4xlarge
eu-central-1;eu-central-1a;c3.8xlarge
eu-central-1;eu-central-1a;c3.large
eu-central-1;eu-central-1a;c3.xlarge
eu-central-1;eu-central-1a;c4.2xlarge
eu-central-1;eu-central-1a;c4.4xlarge
eu-central-1;eu-central-1a;c4.8xlarge
eu-central-1;eu-central-1a;c4.large
eu-central-1;eu-central-1a;c4.xlarge
eu-central-1;eu-central-1a;d2.2xlarge
eu-central-1;eu-central-1a;d2.4xlarge
eu-central-1;eu-central-1a;d2.8xlarge
eu-central-1;eu-central-1a;d2.xlarge
eu-central-1;eu-central-1a;g2.2xlarge
eu-central-1;eu-central-1a;g2.8xlarge
eu-central-1;eu-central-1a;i2.2xlarge
eu-central-1;eu-central-1a;i2.4xlarge
eu-central-1;eu-central-1a;i2.8xlarge
eu-central-1;eu-central-1a;i2.xlarge
eu-central-1;eu-central-1a;m3.2xlarge
eu-central-1;eu-central-1a;m3.large
eu-central-1;eu-central-1a;m3.medium
eu-central-1;eu-central-1a;m3.xlarge
eu-central-1;eu-central-1a;m4.10xlarge
eu-central-1;eu-central-1a;m4.2xlarge
eu-central-1;eu-central-1a;m4.4xlarge
eu-central-1;eu-central-1a;m4.large
eu-central-1;eu-central-1a;m4.xlarge
eu-central-1;eu-central-1a;r3.2xlarge
eu-central-1;eu-central-1a;r3.4xlarge
eu-central-1;eu-central-1a;r3.8xlarge
eu-central-1;eu-central-1a;r3.large
eu-central-1;eu-central-1a;r3.xlarge
eu-central-1;eu-central-1a;t2.large
eu-central-1;eu-central-1a;t2.medium
eu-central-1;eu-central-1a;t2.micro
eu-central-1;eu-central-1a;t2.small
eu-central-1;eu-central-1b;c3.2xlarge
eu-central-1;eu-central-1b;c3.4xlarge
eu-central-1;eu-central-1b;c3.8xlarge
eu-central-1;eu-central-1b;c3.large
eu-central-1;eu-central-1b;c3.xlarge
eu-central-1;eu-central-1b;c4.2xlarge
eu-central-1;eu-central-1b;c4.4xlarge
eu-central-1;eu-central-1b;c4.8xlarge
eu-central-1;eu-central-1b;c4.large
eu-central-1;eu-central-1b;c4.xlarge
eu-central-1;eu-central-1b;d2.2xlarge
eu-central-1;eu-central-1b;d2.4xlarge
eu-central-1;eu-central-1b;d2.8xlarge
eu-central-1;eu-central-1b;d2.xlarge
eu-central-1;eu-central-1b;g2.2xlarge
eu-central-1;eu-central-1b;g2.8xlarge
eu-central-1;eu-central-1b;i2.2xlarge
eu-central-1;eu-central-1b;i2.4xlarge
eu-central-1;eu-central-1b;i2.8xlarge
eu-central-1;eu-central-1b;i2.xlarge
eu-central-1;eu-central-1b;m3.2xlarge
eu-central-1;eu-central-1b;m3.large
eu-central-1;eu-central-1b;m3.medium
eu-central-1;eu-central-1b;m3.xlarge
eu-central-1;eu-central-1b;m4.10xlarge
eu-central-1;eu-central-1b;m4.2xlarge
eu-central-1;eu-central-1b;m4.4xlarge
eu-central-1;eu-central-1b;m4.large
eu-central-1;eu-central-1b;m4.xlarge
eu-central-1;eu-central-1b;r3.2xlarge
eu-central-1;eu-central-1b;r3.4xlarge
eu-central-1;eu-central-1b;r3.8xlarge
eu-central-1;eu-central-1b;r3.large
eu-central-1;eu-central-1b;r3.xlarge
eu-central-1;eu-central-1b;t2.large
eu-central-1;eu-central-1b;t2.medium
eu-central-1;eu-central-1b;t2.micro
eu-central-1;eu-central-1b;t2.small
eu-west-1;eu-west-1a;c1.medium
eu-west-1;eu-west-1a;c1.xlarge
eu-west-1;eu-west-1a;c3.2xlarge
eu-west-1;eu-west-1a;c3.4xlarge
eu-west-1;eu-west-1a;c3.8xlarge
eu-west-1;eu-west-1a;c3.large
eu-west-1;eu-west-1a;c3.xlarge
eu-west-1;eu-west-1a;c4.2xlarge
eu-west-1;eu-west-1a;c4.4xlarge
eu-west-1;eu-west-1a;c4.8xlarge
eu-west-1;eu-west-1a;c4.large
eu-west-1;eu-west-1a;c4.xlarge
eu-west-1;eu-west-1a;cc2.8xlarge
eu-west-1;eu-west-1a;cr1.8xlarge
eu-west-1;eu-west-1a;d2.2xlarge
eu-west-1;eu-west-1a;d2.4xlarge
eu-west-1;eu-west-1a;d2.8xlarge
eu-west-1;eu-west-1a;d2.xlarge
eu-west-1;eu-west-1a;g2.2xlarge
eu-west-1;eu-west-1a;g2.8xlarge
eu-west-1;eu-west-1a;hi1.4xlarge
eu-west-1;eu-west-1a;hs1.8xlarge
eu-west-1;eu-west-1a;i2.2xlarge
eu-west-1;eu-west-1a;i2.4xlarge
eu-west-1;eu-west-1a;i2.8xlarge
eu-west-1;eu-west-1a;i2.xlarge
eu-west-1;eu-west-1a;m1.large
eu-west-1;eu-west-1a;m1.medium
eu-west-1;eu-west-1a;m1.small
eu-west-1;eu-west-1a;m1.xlarge
eu-west-1;eu-west-1a;m2.2xlarge
eu-west-1;eu-west-1a;m2.4xlarge
eu-west-1;eu-west-1a;m2.xlarge
eu-west-1;eu-west-1a;m3.2xlarge
eu-west-1;eu-west-1a;m3.large
eu-west-1;eu-west-1a;m3.medium
eu-west-1;eu-west-1a;m3.xlarge
eu-west-1;eu-west-1a;m4.10xlarge
eu-west-1;eu-west-1a;m4.2xlarge
eu-west-1;eu-west-1a;m4.4xlarge
eu-west-1;eu-west-1a;m4.large
eu-west-1;eu-west-1a;m4.xlarge
eu-west-1;eu-west-1a;r3.2xlarge
eu-west-1;eu-west-1a;r3.4xlarge
eu-west-1;eu-west-1a;r3.8xlarge
eu-west-1;eu-west-1a;r3.large
eu-west-1;eu-west-1a;r3.xlarge
eu-west-1;eu-west-1a;t1.micro
eu-west-1;eu-west-1a;t2.large
eu-west-1;eu-west-1a;t2.medium
eu-west-1;eu-west-1a;t2.micro
eu-west-1;eu-west-1a;t2.small
eu-west-1;eu-west-1b;c1.medium
eu-west-1;eu-west-1b;c1.xlarge
eu-west-1;eu-west-1b;c3.2xlarge
eu-west-1;eu-west-1b;c3.4xlarge
eu-west-1;eu-west-1b;c3.8xlarge
eu-west-1;eu-west-1b;c3.large
eu-west-1;eu-west-1b;c3.xlarge
eu-west-1;eu-west-1b;c4.2xlarge
eu-west-1;eu-west-1b;c4.4xlarge
eu-west-1;eu-west-1b;c4.8xlarge
eu-west-1;eu-west-1b;c4.large
eu-west-1;eu-west-1b;c4.xlarge
eu-west-1;eu-west-1b;cc2.8xlarge
eu-west-1;eu-west-1b;cr1.8xlarge
eu-west-1;eu-west-1b;d2.2xlarge
eu-west-1;eu-west-1b;d2.4xlarge
eu-west-1;eu-west-1b;d2.8xlarge
eu-west-1;eu-west-1b;d2.xlarge
eu-west-1;eu-west-1b;g2.2xlarge
eu-west-1;eu-west-1b;g2.8xlarge
eu-west-1;eu-west-1b;hi1.4xlarge
eu-west-1;eu-west-1b;hs1.8xlarge
eu-west-1;eu-west-1b;i2.2xlarge
eu-west-1;eu-west-1b;i2.4xlarge
eu-west-1;eu-west-1b;i2.8xlarge
eu-west-1;eu-west-1b;i2.xlarge
eu-west-1;eu-west-1b;m1.large
eu-west-1;eu-west-1b;m1.medium
eu-west-1;eu-west-1b;m1.small
eu-west-1;eu-west-1b;m1.xlarge
eu-west-1;eu-west-1b;m2.2xlarge
eu-west-1;eu-west-1b;m2.4xlarge
eu-west-1;eu-west-1b;m2.xlarge
eu-west-1;eu-west-1b;m3.2xlarge
eu-west-1;eu-west-1b;m3.large
eu-west-1;eu-west-1b;m3.medium
eu-west-1;eu-west-1b;m3.xlarge
eu-west-1;eu-west-1b;m4.10xlarge
eu-west-1;eu-west-1b;m4.2xlarge
eu-west-1;eu-west-1b;m4.4xlarge
eu-west-1;eu-west-1b;m4.large
eu-west-1;eu-west-1b;m4.xlarge
eu-west-1;eu-west-1b;r3.2xlarge
eu-west-1;eu-west-1b;r3.4xlarge
eu-west-1;eu-west-1b;r3.8xlarge
eu-west-1;eu-west-1b;r3.large
eu-west-1;eu-west-1b;r3.xlarge
eu-west-1;eu-west-1b;t1.micro
eu-west-1;eu-west-1b;t2.large
eu-west-1;eu-west-1b;t2.medium
eu-west-1;eu-west-1b;t2.micro
eu-west-1;eu-west-1b;t2.small
eu-west-1;eu-west-1c;c1.medium
eu-west-1;eu-west-1c;c1.xlarge
eu-west-1;eu-west-1c;c3.2xlarge
eu-west-1;eu-west-1c;c3.4xlarge
eu-west-1;eu-west-1c;c3.8xlarge
eu-west-1;eu-west-1c;c3.large
eu-west-1;eu-west-1c;c3.xlarge
eu-west-1;eu-west-1c;c4.2xlarge
eu-west-1;eu-west-1c;c4.4xlarge
eu-west-1;eu-west-1c;c4.8xlarge
eu-west-1;eu-west-1c;c4.large
eu-west-1;eu-west-1c;c4.xlarge
eu-west-1;eu-west-1c;cc2.8xlarge
eu-west-1;eu-west-1c;cr1.8xlarge
eu-west-1;eu-west-1c;d2.2xlarge
eu-west-1;eu-west-1c;d2.4xlarge
eu-west-1;eu-west-1c;d2.8xlarge
eu-west-1;eu-west-1c;d2.xlarge
eu-west-1;eu-west-1c;g2.2xlarge
eu-west-1;eu-west-1c;g2.8xlarge
eu-west-1;eu-west-1c;hi1.4xlarge
eu-west-1;eu-west-1c;hs1.8xlarge
eu-west-1;eu-west-1c;i2.2xlarge
eu-west-1;eu-west-1c;i2.4xlarge
eu-west-1;eu-west-1c;i2.8xlarge
eu-west-1;eu-west-1c;i2.xlarge
eu-west-1;eu-west-1c;m1.large
eu-west-1;eu-west-1c;m1.medium
eu-west-1;eu-west-1c;m1.small
eu-west-1;eu-west-1c;m1.xlarge
eu-west-1;eu-west-1c;m2.2xlarge
eu-west-1;eu-west-1c;m2.4xlarge
eu-west-1;eu-west-1c;m2.xlarge
eu-west-1;eu-west-1c;m3.2xlarge
eu-west-1;eu-west-1c;m3.large
eu-west-1;eu-west-1c;m3.medium
eu-west-1;eu-west-1c;m3.xlarge
eu-west-1;eu-west-1c;m4.10xlarge
eu-west-1;eu-west-1c;m4.2xlarge
eu-west-1;eu-west-1c;m4.4xlarge
eu-west-1;eu-west-1c;m4.large
eu-west-1;eu-west-1c;m4.xlarge
eu-west-1;eu-west-1c;r3.2xlarge
eu-west-1;eu-west-1c;r3.4xlarge
eu-west-1;eu-west-1c;r3.8xlarge
eu-west-1;eu-west-1c;r3.large
eu-west-1;eu-west-1c;r3.xlarge
eu-west-1;eu-west-1c;t1.micro
eu-west-1;eu-west-1c;t2.large
eu-west-1;eu-west-1c;t2.medium
eu-west-1;eu-west-1c;t2.micro
eu-west-1;eu-west-1c;t2.small
sa-east-1;sa-east-1a;c1.medium
sa-east-1;sa-east-1a;c1.xlarge
sa-east-1;sa-east-1a;c3.2xlarge
sa-east-1;sa-east-1a;c3.4xlarge
sa-east-1;sa-east-1a;c3.8xlarge
sa-east-1;sa-east-1a;c3.large
sa-east-1;sa-east-1a;c3.xlarge
sa-east-1;sa-east-1a;m1.large
sa-east-1;sa-east-1a;m1.medium
sa-east-1;sa-east-1a;m1.small
sa-east-1;sa-east-1a;m1.xlarge
sa-east-1;sa-east-1a;m2.2xlarge
sa-east-1;sa-east-1a;m2.4xlarge
sa-east-1;sa-east-1a;m2.xlarge
sa-east-1;sa-east-1a;m3.2xlarge
sa-east-1;sa-east-1a;m3.large
sa-east-1;sa-east-1a;m3.medium
sa-east-1;sa-east-1a;m3.xlarge
sa-east-1;sa-east-1a;r3.4xlarge
sa-east-1;sa-east-1a;r3.8xlarge
sa-east-1;sa-east-1a;t1.micro
sa-east-1;sa-east-1a;t2.large
sa-east-1;sa-east-1a;t2.medium
sa-east-1;sa-east-1a;t2.micro
sa-east-1;sa-east-1a;t2.small
sa-east-1;sa-east-1b;c1.medium
sa-east-1;sa-east-1b;c1.xlarge
sa-east-1;sa-east-1b;m1.large
sa-east-1;sa-east-1b;m1.medium
