route,Free Flow Speed,2019 Peak Hour Mean Speed,2019 Peak Hour 5th Speed,2019 Speed Ratio,2019 BTI,2020 Peak Hour Mean Speed,2020 Peak Hour 5th Speed,2020 Speed Ratio,2020 BTI,2021 Peak Hour Mean Speed,2021 Peak Hour 5th Speed,2021 Speed Ratio,2021 BTI,2019 Congested,2019 Reliability,2020 Congested,2020 Reliability,2021 Congested,2021 Reliability
congress_wm_cannon$congress_slaughter,38.0,28.555555555555557,17.8,0.7514619883040936,0.6042446941323344,,,,,,,,,Not Congested,Reliable Travel Time,,,,
congress_wm_cannon$congress_stassney,25.333333333333332,24.142857142857142,17.5,0.9530075187969925,0.37959183673469366,,,,,29.666666666666668,23.9,1.1710526315789476,0.24128312412831254,Not Congested,Reliable Travel Time,,,Not Congested,Reliable Travel Time
congress_wm_cannon$south_1st_wm_cannon,25.0,30.363636363636363,17.0,1.2145454545454546,0.7860962566844919,,,,,,,,,Not Congested,Reliable Travel Time,,,,
congress_wm_cannon$wm_cannon_bluff_springs,13.0,24.333333333333332,18.5,1.8717948717948718,0.31531531531531537,,,,,,,,,Not Congested,Reliable Travel Time,,,,
fm2222_bell_mountain$fm2222_loop360,38.5,32.30357142857143,24.0,0.8390538033395176,0.34598214285714285,33.357142857142854,25.0,0.8664192949907235,0.334285714285714,30.53488372093023,22.0,0.7931138628813047,0.3879492600422832,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
fm2222_loop360$cap_tx_hwy_lakewood,40.6,15.066666666666666,6.2,0.37110016420361247,1.4301075268817207,29.772727272727273,19.0,0.7333184057321989,0.5669856459330145,26.64516129032258,15.0,0.6562847608453837,0.7763440860215054,Congested,Moderately Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
fm2222_loop360$fm2222_bell_mountain,38.625,38.32203389830509,26.900000000000002,0.9921562174318469,0.4246109255875494,38.36842105263158,27.0,0.9933571793561574,0.4210526315789476,35.86206896551724,26.4,0.9284678049324852,0.3584117032392895,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
fm2222_mesa$fm2222_loop360,46.5,40.55769230769231,33.0,0.8722084367245657,0.22902097902097904,41.8,34.800000000000004,0.8989247311827956,0.2011494252873561,43.61904761904762,39.0,0.9380440348182284,0.11843711843711852,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
fm2222_mesa$fm2222_parkcrest,42.0,25.746835443037973,9.8,0.6130198915009041,1.627228106432446,33.5,28.5,0.7976190476190477,0.17543859649122798,32.3,24.0,0.769047619047619,0.3458333333333332,Not Congested,Unreliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
fm2222_parkcrest$fm2222_mesa,38.625,37.5735294117647,25.349999999999998,0.9727774604987626,0.48219050933983054,35.77777777777778,24.4,0.9262855088097807,0.4663023679417122,37.3421052631579,22.849999999999998,0.966785896780787,0.6342278014511116,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
fm2222_rm620$rm620_wilson_park,44.72727272727273,43.40625,32.0,0.9704649390243902,0.35644531250000006,41.214285714285715,26.0,0.9214576074332173,0.5851648351648351,36.09615384615385,17.1,0.8070278298936836,1.1108861898335582,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
fm973_pearce$ross_pearce,42.27272727272727,32.91836734693877,23.8,0.7787140662716698,0.38312467844280546,40.3,36.0,0.9533333333333333,0.11944444444444445,31.428571428571427,23.95,0.7434715821812595,0.3122576796898299,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
guadalupe_15th$guadalupe_6th,15.0,10.285714285714286,5.9,0.6857142857142857,0.7433414043583535,14.0,13.999999999999998,0.9333333333333333,2.0724163126336256e-16,,,,,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,,
guadalupe_21st$guadalupe_24th,21.625,11.363636363636363,4.0,0.5254860746190226,1.8409090909090906,14.2,4.0,0.6566473988439306,2.55,25.166666666666668,13.850000000000001,1.1637764932562622,0.8170878459687123,Congested,Unreliable Travel Time,Not Congested,Unreliable Travel Time,Not Congested,Reliable Travel Time
guadalupe_21st$mlk_guadalupe,18.647058823529413,8.28,4.0,0.44403785488958986,1.0699999999999998,16.0,6.0,0.8580441640378549,1.6666666666666667,,,,,Congested,Reliable Travel Time,Not Congested,Unreliable Travel Time,,
guadalupe_24th$guadalupe_21st,16.0,19.41509433962264,8.0,1.213443396226415,1.4268867924528303,18.962962962962962,10.0,1.1851851851851851,0.8962962962962963,20.217391304347824,10.25,1.263586956521739,0.9724284199363732,Not Congested,Moderately Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
guadalupe_24th$guadalupe_26th,8.75925925925926,7.041666666666667,4.0,0.8039112050739958,0.7604166666666669,16.071428571428573,5.050000000000001,1.8347931138628815,2.1824611032531824,12.823529411764707,5.0,1.4639970152966049,1.5647058823529412,Not Congested,Reliable Travel Time,Not Congested,Unreliable Travel Time,Not Congested,Unreliable Travel Time
guadalupe_24th$mlk_guadalupe,16.22222222222222,11.033333333333333,6.45,0.6801369863013699,0.7105943152454781,10.75,8.3,0.6626712328767124,0.2951807228915661,,,,,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,,
guadalupe_26th$guadalupe_24th,17.029411764705884,12.241935483870968,5.0,0.7188701320407822,1.4483870967741934,18.347826086956523,10.100000000000001,1.0774198393031464,0.8166164442531207,15.681818181818182,7.0,0.9208666980687705,1.2402597402597402,Not Congested,Moderately Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
guadalupe_5th$cesar_chavez_lavaca,12.0,7.25,5.300000000000001,0.6041666666666666,0.3679245283018866,30.5,28.249999999999996,2.5416666666666665,0.07964601769911517,9.75,8.3,0.8125,0.1746987951807227,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
guadalupe_6th$guadalupe_5th,13.0,10.555555555555555,5.800000000000001,0.811965811965812,0.8199233716475094,17.0,17.0,1.3076923076923077,0.0,,,,,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,,
guadalupe_6th$lamar_6th,29.5,18.25,6.75,0.6186440677966102,1.703703703703704,25.8,20.8,0.8745762711864407,0.2403846153846153,26.0,20.9,0.8813559322033898,0.2440191387559811,Not Congested,Unreliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
lamar_24th$lamar_29th,34.64705882352941,22.098765432098766,9.0,0.637825148294871,1.4554183813443073,29.192307692307693,16.25,0.8425623612380828,0.7964497041420118,32.73076923076923,27.5,0.9446911322972444,0.19020979020979023,Not Congested,Moderately Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
lamar_24th$lamar_mlk,31.714285714285715,30.14814814814815,8.3,0.9506172839506173,2.6323070058009814,27.210526315789473,14.850000000000001,0.8579895685158843,0.8323586744639374,28.82857142857143,16.4,0.909009009009009,0.7578397212543554,Not Congested,Unreliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
lamar_29th$lamar_24th,34.125,20.649350649350648,12.0,0.6051091765377479,0.7207792207792206,30.166666666666668,20.4,0.8840048840048841,0.4787581699346406,28.61904761904762,20.0,0.8386534100819816,0.43095238095238103,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
lamar_29th$lamar_38th,27.666666666666668,8.48913043478261,6.55,0.3068360398114196,0.29605044805841374,22.516129032258064,11.0,0.8138359891177613,1.0469208211143692,17.46938775510204,12.0,0.6314236537988689,0.45578231292517,Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
lamar_38th$lamar_29th,28.0,24.5,15.05,0.875,0.6279069767441859,27.74074074074074,16.9,0.9907407407407407,0.6414639491562569,24.75862068965517,15.4,0.8842364532019704,0.6077026421854006,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
lamar_38th$lamar_45th,35.54545454545455,19.746268656716417,11.0,0.5555216246135053,0.7951153324287651,30.17241379310345,22.4,0.8488402857394832,0.3469827586206897,27.25,19.75,0.7666240409207161,0.379746835443038,Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
lamar_38th$lamar_airport,31.0,12.75,8.0,0.4112903225806452,0.59375,24.545454545454547,17.0,0.7917888563049854,0.44385026737967925,19.466666666666665,14.0,0.6279569892473118,0.3904761904761903,Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
lamar_45th$lamar_38th,42.42857142857143,21.672727272727272,13.0,0.510805019895929,0.6671328671328669,28.814814814814813,17.0,0.6791370495074198,0.6949891067538126,26.181818181818183,17.0,0.6170798898071626,0.5401069518716578,Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
lamar_45th$lamar_51st,27.785714285714285,10.795918367346939,4.0,0.3885420492104297,1.698979591836735,23.74074074074074,8.0,0.8544225459392555,1.9675925925925928,19.142857142857142,16.3,0.6889460154241646,0.17440841367221718,Congested,Unreliable Travel Time,Not Congested,Unreliable Travel Time,Not Congested,Reliable Travel Time
lamar_51st$lamar_45th,33.22222222222222,28.326923076923077,15.200000000000001,0.8526498585027014,0.8636133603238867,32.958333333333336,19.150000000000002,0.9920568561872911,0.7210617928633594,33.5,23.4,1.008361204013378,0.4316239316239317,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
lamar_51st$lamar_koenig,31.151515151515152,15.226666666666667,8.0,0.4887937743190661,0.9033333333333333,25.451612903225808,14.5,0.817026484247521,0.7552836484983318,25.384615384615383,18.8,0.8148757856929063,0.3502454991816693,Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
lamar_6th$6th_campbell,27.838709677419356,23.647058823529413,12.0,0.8494308499761434,0.9705882352941179,24.0,24.0,0.8621089223638471,0.0,,,,,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,,
lamar_6th$lamar_mlk,34.166666666666664,12.228571428571428,5.7,0.3579094076655052,1.1453634085213027,28.666666666666668,15.0,0.8390243902439025,0.9111111111111113,26.0,18.8,0.7609756097560976,0.38297872340425543,Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
lamar_6th$lamar_riverside,23.61904761904762,7.032786885245901,5.0,0.29775912215758854,0.40655737704918027,23.76923076923077,12.4,1.0063585607940446,0.9168734491315139,18.68,12.2,0.7908870967741934,0.5311475409836065,Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
lamar_airport$lamar_koenig,36.125,23.59375,15.55,0.653114186851211,0.5172829581993567,21.266666666666666,15.7,0.5886966551326412,0.35456475583864117,26.08,18.4,0.7219377162629758,0.4173913043478262,Not Congested,Reliable Travel Time,Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
lamar_airport$lamar_morrow,32.35,22.080645161290324,13.05,0.6825547190507055,0.6920034606352737,29.27777777777778,14.75,0.9050317705650008,0.9849340866290018,22.893939393939394,12.0,0.7076951899208468,0.9078282828282828,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
lamar_koenig$burnet_koenig,22.5,16.953488372093023,9.100000000000001,0.7534883720930232,0.8630207002300023,25.307692307692307,18.6,1.1247863247863248,0.36062861869313473,22.454545454545453,14.0,0.997979797979798,0.6038961038961036,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
lamar_koenig$lamar_51st,33.0625,19.885714285714286,10.0,0.6014582770726438,0.9885714285714287,22.925925925925927,14.3,0.6934117482321641,0.6032116032116033,20.166666666666668,14.25,0.6099558916194078,0.4152046783625731,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time
lamar_koenig$lamar_airport,28.142857142857142,17.91304347826087,10.0,0.6365040829838888,0.791304347826087,23.02857142857143,11.100000000000001,0.8182741116751269,1.0746460746460742,20.727272727272727,8.2,0.7365020766035995,1.5277161862527717,Not Congested,Reliable Travel Time,Not Congested,Reliable Travel Time,Not Congested,Unreliable Travel Time
